,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,3.75,,,,,,,2.9,3.75,,
Year ending 12/2018,Neutral,4.92,,0.31200000000000006,7.1,,7.24,,7.17,4.92,0.31200000000000006,
Year ending 12/2019,Neutral,5.11,,0.03861788617886197,7.43,0.04647887323943656,7.8,0.07734806629834257,7.615,5.11,0.03861788617886197,0.06191346976888956
Year ending 12/2020,Neutral,,4.64,0.0,4.3,-0.4212651413189771,4.9,-0.3717948717948717,4.64,4.64,-0.09197651663405104,-0.3965300065569244
Year ending 12/2021,Neutral,,5.57,0.0,5.15,0.1976744186046513,6.25,0.2755102040816326,5.57,5.57,0.20043103448275867,0.23659231134314196
