,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,3.06,,,,,,,2.89,3.06,,
Year ending 12/2018,Positive Surprise,2.87,,-0.06209150326797386,,,,,1.98,2.87,-0.06209150326797386,
Year ending 12/2019,Positive Surprise,2.39,,-0.16724738675958184,,,,,2.18,2.39,-0.16724738675958184,
Year ending 12/2020,Neutral,,1.81,0.0,1.54,,2.05,,1.81,1.81,-0.2426778242677824,
Year ending 12/2021,Neutral,,1.69,0.0,1.39,-0.09740259740259749,2.0,-0.024390243902438935,1.69,1.69,-0.06629834254143652,-0.06089642065251821
