,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,6.98,,,6.86,,7.0,,6.93,6.98,,
Year ending 12/2018,Neutral,9.0,,0.28939828080229213,9.06,0.32069970845481044,9.46,0.35142857142857165,9.260000000000002,9.0,0.28939828080229213,0.33606413994169104
Year ending 12/2019,Neutral,10.72,,0.19111111111111123,10.03,0.10706401766004392,10.68,0.12896405919661724,10.355,10.72,0.19111111111111123,0.11801403842833058
Year ending 12/2020,Neutral,,4.9,0.0,0.2,-0.9800598205383848,6.97,-0.34737827715355807,4.9,4.9,-0.542910447761194,-0.6637190488459714
Year ending 12/2021,Neutral,,8.61,0.0,5.63,27.15,10.25,0.47058823529411775,8.61,8.61,0.7571428571428569,13.810294117647057
