,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.51,,,4.5,,5.25,,4.875,4.51,,
Year ending 12/2018,Neutral,5.61,,0.24390243902439046,5.55,0.2333333333333334,5.63,0.07238095238095243,5.59,5.61,0.24390243902439046,0.1528571428571429
Year ending 12/2019,Neutral,6.37,,0.13547237076648844,6.39,0.15135135135135136,6.43,0.1420959147424512,6.41,6.37,0.13547237076648844,0.14672363304690128
Year ending 12/2020,Neutral,,3.15,0.0,2.5,-0.6087636932707354,3.6,-0.44012441679626746,3.15,3.15,-0.5054945054945055,-0.5244440550335014
Year ending 12/2021,Neutral,,4.24,0.0,3.47,0.3880000000000001,4.66,0.2944444444444445,4.24,4.24,0.34603174603174613,0.3412222222222223
