,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.98,,,3.91,,3.97,,3.9400000000000004,3.98,,
Year ending 12/2018,Neutral,4.34,,0.09045226130653261,4.29,0.09718670076726332,4.37,0.10075566750629728,4.33,4.34,0.09045226130653261,0.0989711841367803
Year ending 12/2019,Neutral,5.19,,0.1958525345622122,5.12,0.19347319347319347,5.27,0.20594965675057186,5.195,5.19,0.1958525345622122,0.19971142511188267
Year ending 12/2020,Neutral,,5.3,0.0,5.17,0.009765625,5.4,0.024667931688804767,5.3,5.3,0.021194605009633882,0.017216778344402384
Year ending 12/2021,Neutral,,6.05,0.0,5.5,0.06382978723404253,6.39,0.18333333333333313,6.05,6.05,0.14150943396226423,0.12358156028368783
