,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.97,,,1.93,,1.98,,1.955,1.97,,
Year ending 12/2018,Neutral,2.81,,0.42639593908629436,2.72,0.40932642487046644,2.8,0.41414141414141414,2.76,2.81,0.42639593908629436,0.4117339195059403
Year ending 12/2019,Neutral,3.33,,0.18505338078291822,3.17,0.1654411764705881,3.29,0.17500000000000004,3.23,3.33,0.18505338078291822,0.17022058823529407
Year ending 12/2020,Neutral,,3.46,0.0,2.9,-0.08517350157728709,3.77,0.14589665653495443,3.46,3.46,0.039039039039038936,0.030361577478833668
Year ending 12/2021,Neutral,,3.84,0.0,3.42,0.17931034482758612,4.15,0.10079575596816981,3.84,3.84,0.10982658959537561,0.14005305039787797
