,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2017,Neutral,4.26,,,4.19,,4.25,,4.220000000000001,4.26,,
Year ending 11/2018,Neutral,4.97,,0.16666666666666674,4.96,0.18377088305489253,5.07,0.1929411764705884,5.015000000000001,4.97,0.16666666666666674,0.18835602976274046
Year ending 11/2019,Neutral,5.35,,0.0764587525150906,5.31,0.07056451612903225,5.41,0.0670611439842208,5.359999999999999,5.35,0.0764587525150906,0.06881283005662653
Year ending 11/2020,Neutral,,5.19,0.0,4.95,-0.06779661016949146,5.39,-0.003696857670979714,5.19,5.19,-0.02990654205607468,-0.035746733920235585
Year ending 11/2021,Neutral,,5.43,0.0,5.22,0.05454545454545445,5.69,0.0556586270871986,5.43,5.43,0.046242774566473965,0.055102040816326525
