,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,4.56,,,,,,,4.32,4.56,,
Year ending 12/2018,Neutral,20.14,,3.416666666666667,18.47,,27.4,,22.935,20.14,3.416666666666667,
Year ending 12/2019,Positive Surprise,23.01,,0.14250248262164855,,0.0,,0.0,20.65,23.01,0.14250248262164855,0.0
Year ending 12/2020,Neutral,,18.85,0.0,10.82,-0.41418516513264747,27.49,0.003284671532846728,18.85,18.85,-0.1807909604519774,-0.20545024679990037
Year ending 12/2021,Neutral,,37.48,0.0,17.85,0.6497227356746766,57.81,1.102946526009458,37.48,37.48,0.9883289124668433,0.8763346308420673
