,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2017,Negative Surprise,3.38,,,,,,,3.77,3.38,,
Year ending 11/2018,Positive Surprise,5.44,,0.609467455621302,,,,,4.87,5.44,0.609467455621302,
Year ending 11/2019,Neutral,5.74,,0.05514705882352944,5.3,,5.58,,5.4399999999999995,5.74,0.05514705882352944,
Year ending 11/2020,Neutral,,4.72,0.0,3.26,-0.3849056603773585,6.43,0.1523297491039426,4.72,4.72,-0.17770034843205584,-0.11628795563670796
Year ending 11/2021,Neutral,,5.39,0.0,3.89,0.1932515337423315,7.17,0.11508553654743392,5.39,5.39,0.14194915254237284,0.1541685351448827
