,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 8/2017,Neutral,4.96,,,4.63,,5.4,,5.015000000000001,4.96,,
Year ending 8/2018,Neutral,11.95,,1.409274193548387,11.69,1.5248380129589632,12.28,1.2740740740740737,11.985,11.95,1.409274193548387,1.3994560435165184
Year ending 8/2019,Neutral,6.35,,-0.4686192468619247,6.18,-0.4713430282292558,6.34,-0.4837133550488599,6.26,6.35,-0.4686192468619247,-0.47752819163905785
Year ending 8/2020,Neutral,,2.2,0.0,1.94,-0.6860841423948221,2.66,-0.5804416403785488,2.2,2.2,-0.6535433070866141,-0.6332628913866855
Year ending 8/2021,Neutral,,4.76,0.0,2.56,0.31958762886597936,10.0,2.7593984962406015,4.76,4.76,1.1636363636363636,1.5394930625532903
