,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.26,,,4.12,,4.35,,4.234999999999999,4.26,,
Year ending 12/2018,Neutral,6.24,,0.46478873239436624,5.93,0.4393203883495145,6.25,0.43678160919540243,6.09,6.24,0.46478873239436624,0.43805099877245846
Year ending 12/2019,Neutral,6.87,,0.10096153846153855,6.77,0.1416526138279932,6.93,0.10880000000000001,6.85,6.87,0.10096153846153855,0.1252263069139966
Year ending 12/2020,Neutral,,2.75,0.0,0.79,-0.8833087149187592,3.64,-0.4747474747474747,2.75,2.75,-0.5997088791848617,-0.6790280948331169
Year ending 12/2021,Neutral,,4.41,0.0,3.42,3.329113924050633,6.11,0.6785714285714286,4.41,4.41,0.6036363636363637,2.003842676311031
