,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,0.99,,,,,,,1.18,0.99,,
Year ending 12/2018,Negative Surprise,1.21,,0.2222222222222221,,,,,1.35,1.21,0.2222222222222221,
Year ending 12/2019,Positive Surprise,2.35,,0.9421487603305787,,,,,1.33,2.35,0.9421487603305787,
Year ending 12/2020,Neutral,,1.56,0.0,0.6,,2.88,,1.56,1.56,-0.3361702127659575,
Year ending 12/2021,Neutral,,1.58,0.0,0.44,-0.2666666666666666,3.68,0.2777777777777779,1.58,1.58,0.012820512820512775,0.005555555555555647
