,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.11,,,3.04,,3.2,,3.12,3.11,,
Year ending 12/2018,Neutral,3.25,,0.045016077170418,3.25,0.06907894736842102,3.32,0.03749999999999987,3.285,3.25,0.045016077170418,0.05328947368421044
Year ending 12/2019,Neutral,3.39,,0.04307692307692301,3.43,0.055384615384615365,3.51,0.05722891566265065,3.4699999999999998,3.39,0.04307692307692301,0.05630676552363301
Year ending 12/2020,Neutral,,3.65,0.0,3.59,0.04664723032069973,3.68,0.04843304843304863,3.65,3.65,0.07669616519174038,0.04754013937687418
Year ending 12/2021,Neutral,,3.89,0.0,3.82,0.06406685236768794,4.0,0.08695652173913038,3.89,3.89,0.0657534246575342,0.07551168705340916
