,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,0.99,,,,,,,1.12,0.99,,
Year ending 12/2018,Negative Surprise,0.81,,-0.18181818181818177,,,,,1.01,0.81,-0.18181818181818177,
Year ending 12/2019,Positive Surprise,3.88,,3.7901234567901234,,,,,0.36,3.88,3.7901234567901234,
Year ending 12/2020,Neutral,,-1.94,0.0,-3.56,,0.9,,-1.94,-1.94,-1.5,
Year ending 12/2021,Neutral,,-0.66,0.0,-3.62,0.016853932584269593,1.3,0.4444444444444444,-0.66,-0.66,-0.6597938144329897,0.230649188514357
