,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,-1.53,,,,,,,-1.28,-1.53,,
Year ending 12/2018,Neutral,1.04,,-1.6797385620915033,0.84,,1.25,,1.045,1.04,-1.6797385620915033,
Year ending 12/2019,Neutral,2.83,,1.7211538461538463,2.5,1.9761904761904763,2.99,1.3920000000000003,2.745,2.83,1.7211538461538463,1.6840952380952383
Year ending 12/2020,Neutral,,-0.49,0.0,-1.64,-1.656,0.13,-0.9565217391304348,-0.49,-0.49,-1.1731448763250882,-1.3062608695652174
Year ending 12/2021,Neutral,,4.04,0.0,3.34,-3.0365853658536586,4.88,36.53846153846153,4.04,4.04,-9.244897959183673,16.750938086303936
