,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.21,,,1.17,,1.22,,1.1949999999999998,1.21,,
Year ending 12/2018,Neutral,1.3,,0.07438016528925617,1.24,0.05982905982905984,1.3,0.06557377049180335,1.27,1.3,0.07438016528925617,0.0627014151604316
Year ending 12/2019,Neutral,1.32,,0.01538461538461533,1.27,0.024193548387096753,1.32,0.01538461538461533,1.295,1.32,0.01538461538461533,0.01978908188585604
Year ending 12/2020,Neutral,,1.32,0.0,1.2,-0.055118110236220486,1.42,0.07575757575757569,1.32,1.32,0.0,0.010319732760677602
Year ending 12/2021,Neutral,,1.4,0.0,1.3,0.08333333333333348,1.5,0.05633802816901423,1.4,1.4,0.06060606060606055,0.06983568075117386
