,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.38,,,4.1,,4.41,,4.255,4.38,,
Year ending 12/2018,Positive Surprise,11.71,,1.67351598173516,,0.0,,0.0,9.86,11.71,1.67351598173516,0.0
Year ending 12/2019,Neutral,8.05,,-0.31255337318531173,7.93,0.9341463414634148,8.66,0.963718820861678,8.295,8.05,-0.31255337318531173,0.9489325811625464
Year ending 12/2020,Neutral,,2.45,0.0,-1.34,-1.1689785624211855,6.1,-0.29561200923787534,2.45,2.45,-0.6956521739130435,-0.7322952858295304
Year ending 12/2021,Neutral,,6.59,0.0,3.03,-3.261194029850746,9.31,0.5262295081967214,6.59,6.59,1.6897959183673468,-1.3674822608270123
