,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.02,,,2.91,,3.0,,2.955,3.02,,
Year ending 12/2018,Neutral,3.07,,0.01655629139072845,2.95,0.013745704467353903,3.09,0.030000000000000027,3.02,3.07,0.01655629139072845,0.021872852233676965
Year ending 12/2019,Neutral,3.11,,0.013029315960912058,3.03,0.027118644067796405,3.13,0.012944983818770295,3.08,3.11,0.013029315960912058,0.02003181394328335
Year ending 12/2020,Neutral,,3.15,0.0,2.98,-0.01650165016501648,3.2,0.022364217252396346,3.15,3.15,0.012861736334405238,0.002931283543689933
Year ending 12/2021,Neutral,,3.31,0.0,3.25,0.09060402684563762,3.36,0.04999999999999982,3.31,3.31,0.050793650793650835,0.07030201342281872
