,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 3/2018,Positive Surprise,2.1,,,,,,,1.97,2.1,,
Year ending 3/2019,Neutral,3.47,,0.6523809523809525,3.27,,3.51,,3.3899999999999997,3.47,0.6523809523809525,
Year ending 3/2020,Neutral,3.21,,-0.07492795389049,3.04,-0.07033639143730885,3.39,-0.03418803418803407,3.215,3.21,-0.07492795389049,-0.05226221281267146
Year ending 3/2021,Neutral,,2.66,0.0,2.31,-0.24013157894736836,3.2,-0.05604719764011801,2.66,2.66,-0.17133956386292826,-0.14808938829374318
Year ending 3/2022,Neutral,,3.38,0.0,2.86,0.23809523809523792,4.0,0.25,3.38,3.38,0.2706766917293233,0.24404761904761896
