,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,3.98,,,,,,,3.73,3.98,,
Year ending 12/2018,Neutral,5.8,,0.4572864321608039,5.34,,5.79,,5.5649999999999995,5.8,0.4572864321608039,
Year ending 12/2019,Neutral,8.55,,0.4741379310344829,8.48,0.5880149812734083,8.75,0.5112262521588946,8.615,8.55,0.4741379310344829,0.5496206167161515
Year ending 12/2020,Neutral,,9.06,0.0,8.51,0.003537735849056478,9.47,0.0822857142857143,9.06,9.06,0.05964912280701751,0.04291172506738539
Year ending 12/2021,Neutral,,10.5,0.0,9.7,0.1398354876615746,11.0,0.16156282998944027,10.5,10.5,0.1589403973509933,0.15069915882550744
