,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2018,Neutral,7.94,,,7.78,,7.89,,7.835,7.94,,
Year ending 1/2019,Neutral,9.6,,0.20906801007556663,9.36,0.20308483290488422,9.55,0.2103929024081117,9.455,9.6,0.20906801007556663,0.20673886765649796
Year ending 1/2020,Neutral,9.54,,-0.006250000000000089,9.43,0.007478632478632452,9.52,-0.003141361256544628,9.475,9.54,-0.006250000000000089,0.002168635611043912
Year ending 1/2021,Neutral,,2.21,0.0,-4.51,-1.4782608695652173,6.5,-0.3172268907563025,2.21,2.21,-0.7683438155136268,-0.8977438801607599
Year ending 1/2022,Neutral,,6.5,0.0,2.5,-1.5543237250554323,9.0,0.3846153846153846,6.5,6.5,1.9411764705882355,-0.5848541702200238
