,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,0.19,,,0.18,,0.2,,0.19,0.19,,
Year ending 12/2018,Positive Surprise,0.27,,0.42105263157894735,,0.0,,0.0,0.22,0.27,0.42105263157894735,0.0
Year ending 12/2019,Neutral,0.34,,0.2592592592592593,0.34,0.8888888888888891,0.35,0.7499999999999998,0.345,0.34,0.2592592592592593,0.8194444444444444
Year ending 12/2020,Neutral,,-0.15,0.0,-0.15,-1.4411764705882353,-0.15,-1.4285714285714286,-0.15,-0.15,-1.4411764705882353,-1.434873949579832
Year ending 12/2021,Neutral,,0.3,0.0,0.3,-3.0,0.3,-3.0,0.3,0.3,-3.0,-3.0
