,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,1.96,,,,,,,0.38,1.96,,
Year ending 12/2018,Neutral,4.21,,1.1479591836734695,4.15,,4.23,,4.19,4.21,1.1479591836734695,
Year ending 12/2019,Positive Surprise,3.15,,-0.25178147268408557,,0.0,,0.0,2.46,3.15,-0.25178147268408557,0.0
Year ending 12/2020,Neutral,,0.26,0.0,0.05,-0.9879518072289156,0.57,-0.8652482269503546,0.26,0.26,-0.9174603174603174,-0.9266000170896351
Year ending 12/2021,Neutral,,0.28,0.0,0.04,-0.20000000000000007,0.55,-0.0350877192982455,0.28,0.28,0.0769230769230771,-0.11754385964912278
