,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.04,,,1.01,,1.03,,1.02,1.04,,
Year ending 12/2018,Neutral,1.84,,0.7692307692307692,1.74,0.7227722772277227,1.8,0.7475728155339805,1.77,1.84,0.7692307692307692,0.7351725463808516
Year ending 12/2019,Neutral,2.47,,0.34239130434782616,2.25,0.2931034482758621,2.43,0.3500000000000001,2.34,2.47,0.34239130434782616,0.3215517241379311
Year ending 12/2020,Neutral,,2.79,0.0,2.46,0.09333333333333327,3.06,0.2592592592592593,2.79,2.79,0.12955465587044523,0.17629629629629628
Year ending 12/2021,Neutral,,3.28,0.0,2.95,0.19918699186991873,3.64,0.1895424836601307,3.28,3.28,0.17562724014336917,0.19436473776502472
