,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,3.7,,,3.67,,3.75,,3.71,3.7,,
Year ending 6/2018,Neutral,4.35,,0.17567567567567544,4.19,0.14168937329700282,4.35,0.15999999999999992,4.27,4.35,0.17567567567567544,0.15084468664850137
Year ending 6/2019,Neutral,5.45,,0.25287356321839094,5.35,0.276849642004773,5.49,0.26206896551724146,5.42,5.45,0.25287356321839094,0.26945930376100724
Year ending 6/2020,Neutral,,5.73,0.0,5.68,0.06168224299065428,5.86,0.06739526411657559,5.73,5.73,0.05137614678899083,0.06453875355361494
Year ending 6/2021,Neutral,,5.72,0.0,5.23,-0.0792253521126759,6.5,0.10921501706484626,5.72,5.72,-0.0017452006980803736,0.014994832476085185
