,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2017,Neutral,4.31,,,4.19,,4.24,,4.215,4.31,,
Year ending 11/2018,Neutral,6.76,,0.568445475638051,6.79,0.6205250596658709,6.95,0.6391509433962264,6.87,6.76,0.568445475638051,0.6298380015310486
Year ending 11/2019,Neutral,7.87,,0.16420118343195278,7.82,0.1516936671575848,7.88,0.13381294964028778,7.85,7.87,0.16420118343195278,0.1427533083989363
Year ending 11/2020,Neutral,,9.75,0.0,9.14,0.1687979539641944,10.33,0.3109137055837563,9.75,9.75,0.23888182973316385,0.23985582977397535
Year ending 11/2021,Neutral,,11.16,0.0,10.34,0.1312910284463895,12.31,0.19167473378509192,11.16,11.16,0.1446153846153846,0.16148288111574072
