,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.96,,,3.96,,4.09,,4.025,3.96,,
Year ending 12/2018,Positive Surprise,5.05,,0.2752525252525253,,0.0,,0.0,4.66,5.05,0.2752525252525253,0.0
Year ending 12/2019,Neutral,5.31,,0.05148514851485153,5.31,0.34090909090909083,5.78,0.41320293398533026,5.545,5.31,0.05148514851485153,0.37705601244721054
Year ending 12/2020,Neutral,,5.58,0.0,5.58,0.05084745762711873,5.58,-0.03460207612456745,5.58,5.58,0.05084745762711873,0.00812269075127564
Year ending 12/2021,Neutral,,6.02,0.0,5.78,0.03584229390681015,6.26,0.12186379928315416,6.02,6.02,0.07885304659498193,0.07885304659498216
