,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,2.82,,,2.76,,2.84,,2.8,2.82,,
Year ending 6/2018,Neutral,3.53,,0.25177304964539005,3.37,0.22101449275362328,3.58,0.26056338028169024,3.475,3.53,0.25177304964539005,0.24078893651765676
Year ending 6/2019,Neutral,3.64,,0.031161473087818692,3.43,0.017804154302670572,3.67,0.025139664804469275,3.55,3.64,0.031161473087818692,0.021471909553569923
Year ending 6/2020,Neutral,,4.48,0.0,4.18,0.2186588921282797,4.78,0.3024523160762944,4.48,4.48,0.23076923076923084,0.26055560410228706
Year ending 6/2021,Neutral,,4.59,0.0,4.25,0.01674641148325362,4.93,0.0313807531380752,4.59,4.59,0.024553571428571397,0.02406358231066441
