,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,0.95,,,,,,,0.88,0.95,,
Year ending 12/2018,Positive Surprise,0.79,,-0.16842105263157892,,,,,0.75,0.79,-0.16842105263157892,
Year ending 12/2019,Positive Surprise,0.99,,0.25316455696202533,,,,,0.94,0.99,0.25316455696202533,
Year ending 12/2020,Neutral,,1.0,0.0,0.75,,1.25,,1.0,1.0,0.010101010101010166,
Year ending 12/2021,Neutral,,1.05,0.0,0.77,0.026666666666666616,1.33,0.06400000000000006,1.05,1.05,0.050000000000000044,0.04533333333333334
