,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 10/2017,Neutral,2.53,,,2.45,,2.49,,2.47,2.53,,
Year ending 10/2018,Neutral,3.24,,0.28063241106719383,3.12,0.273469387755102,3.18,0.27710843373493965,3.1500000000000004,3.24,0.28063241106719383,0.2752889107450208
Year ending 10/2019,Neutral,4.72,,0.45679012345678993,4.56,0.46153846153846145,4.6,0.44654088050314455,4.58,4.72,0.45679012345678993,0.454039671020803
Year ending 10/2020,Neutral,,5.0,0.0,3.85,-0.15570175438596479,5.5,0.19565217391304368,5.0,5.0,0.05932203389830515,0.019975209763539448
Year ending 10/2021,Neutral,,5.41,0.0,3.29,-0.1454545454545455,5.81,0.056363636363636394,5.41,5.41,0.08200000000000007,-0.044545454545454555
