,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.9,,,5.84,,5.91,,5.875,5.9,,
Year ending 12/2018,Neutral,7.08,,0.19999999999999996,6.72,0.15068493150684925,7.12,0.2047377326565143,6.92,7.08,0.19999999999999996,0.17771133208168177
Year ending 12/2019,Neutral,7.08,,0.0,7.0,0.04166666666666674,7.1,-0.002808988764045006,7.05,7.08,0.0,0.019428838951310867
Year ending 12/2020,Neutral,,7.09,0.0,6.72,-0.040000000000000036,7.55,0.06338028169014098,7.09,7.09,0.0014124293785311437,0.011690140845070474
Year ending 12/2021,Neutral,,7.52,0.0,7.04,0.04761904761904767,7.82,0.03576158940397356,7.52,7.52,0.060648801128349694,0.041690318511510616
