,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2018,Neutral,4.57,,,4.47,,4.59,,4.529999999999999,4.57,,
Year ending 1/2019,Neutral,5.97,,0.3063457330415753,5.95,0.33109619686800906,6.06,0.3202614379084967,6.005,5.97,0.3063457330415753,0.3256788173882529
Year ending 1/2020,Neutral,6.73,,0.12730318257956452,6.59,0.10756302521008387,6.7,0.10561056105610578,6.645,6.73,0.12730318257956452,0.10658679313309483
Year ending 1/2021,Neutral,,7.54,0.0,6.95,0.054628224582701,8.2,0.22388059701492513,7.54,7.54,0.12035661218424965,0.13925441079881307
Year ending 1/2022,Neutral,,8.32,0.0,7.75,0.1151079136690647,8.75,0.06707317073170738,8.32,8.32,0.10344827586206895,0.09109054220038604
