,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.97,,,5.9,,5.96,,5.93,5.97,,
Year ending 12/2018,Neutral,5.79,,-0.03015075376884413,5.7,-0.03389830508474578,5.75,-0.03523489932885904,5.725,5.79,-0.03015075376884413,-0.03456660220680241
Year ending 12/2019,Neutral,5.62,,-0.029360967184801412,5.56,-0.024561403508772006,5.62,-0.022608695652173938,5.59,5.62,-0.029360967184801412,-0.023585049580472972
Year ending 12/2020,Neutral,,4.66,0.0,4.08,-0.26618705035971213,5.75,0.02313167259786475,4.66,4.66,-0.1708185053380783,-0.12152768888092369
Year ending 12/2021,Neutral,,5.4,0.0,4.42,0.08333333333333326,6.55,0.13913043478260856,5.4,5.4,0.15879828326180268,0.11123188405797091
