,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.74,,,2.6,,2.76,,2.6799999999999997,2.74,,
Year ending 12/2018,Neutral,3.35,,0.22262773722627727,3.0,0.15384615384615374,3.4,0.23188405797101463,3.2,3.35,0.22262773722627727,0.1928651059085842
Year ending 12/2019,Neutral,4.2,,0.25373134328358216,4.0,0.33333333333333326,4.22,0.24117647058823533,4.109999999999999,4.2,0.25373134328358216,0.2872549019607843
Year ending 12/2020,Neutral,,3.46,0.0,2.95,-0.26249999999999996,4.0,-0.05213270142180093,3.46,3.46,-0.17619047619047623,-0.15731635071090044
Year ending 12/2021,Neutral,,3.66,0.0,3.2,0.0847457627118644,3.85,-0.03749999999999998,3.66,3.66,0.05780346820809257,0.023622881355932213
