,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.88,,,4.61,,4.88,,4.745,4.88,,
Year ending 12/2018,Neutral,4.55,,-0.06762295081967218,4.42,-0.041214750542299394,4.56,-0.06557377049180335,4.49,4.55,-0.06762295081967218,-0.05339426051705137
Year ending 12/2019,Neutral,4.9,,0.0769230769230771,4.85,0.09728506787330304,5.1,0.11842105263157898,4.975,4.9,0.0769230769230771,0.10785306025244101
Year ending 12/2020,Neutral,,-15.41,0.0,-24.68,-6.088659793814434,-3.5,-1.6862745098039216,-15.41,-15.41,-4.144897959183673,-3.8874671518091777
Year ending 12/2021,Neutral,,-0.28,0.0,-10.34,-0.5810372771474879,4.66,-2.3314285714285714,-0.28,-0.28,-0.981829980532122,-1.4562329242880296
