,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.06,,,2.95,,3.03,,2.99,3.06,,
Year ending 12/2018,Neutral,3.45,,0.12745098039215685,3.4,0.15254237288135575,3.47,0.14521452145214542,3.435,3.45,0.12745098039215685,0.14887844716675058
Year ending 12/2019,Neutral,3.66,,0.0608695652173914,3.56,0.04705882352941182,3.67,0.057636887608069065,3.615,3.66,0.0608695652173914,0.05234785556874044
Year ending 12/2020,Neutral,,3.93,0.0,3.65,0.02528089887640439,4.3,0.17166212534059944,3.93,3.93,0.07377049180327866,0.09847151210850191
Year ending 12/2021,Neutral,,4.18,0.0,3.99,0.09315068493150691,4.38,0.018604651162790642,4.18,4.18,0.0636132315521627,0.055877668047148776
