,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.65,,,2.57,,2.76,,2.665,2.65,,
Year ending 12/2018,Neutral,2.53,,-0.04528301886792452,2.47,-0.03891050583657574,2.52,-0.08695652173913038,2.495,2.53,-0.04528301886792452,-0.06293351378785306
Year ending 12/2019,Neutral,2.78,,0.09881422924901195,2.78,0.12550607287449367,2.84,0.12698412698412698,2.8099999999999996,2.78,0.09881422924901195,0.12624509992931032
Year ending 12/2020,Neutral,,1.36,0.0,-0.85,-1.3057553956834531,2.18,-0.232394366197183,1.36,1.36,-0.5107913669064748,-0.7690748809403181
Year ending 12/2021,Neutral,,2.17,0.0,1.16,-2.364705882352941,3.0,0.37614678899082565,2.17,2.17,0.5955882352941175,-0.9942795466810578
