,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.25,,,2.15,,2.2,,2.175,2.25,,
Year ending 12/2018,Neutral,2.4,,0.06666666666666665,2.34,0.08837209302325588,2.4,0.09090909090909083,2.37,2.4,0.06666666666666665,0.08964059196617336
Year ending 12/2019,Neutral,2.45,,0.02083333333333348,2.38,0.017094017094017033,2.48,0.03333333333333344,2.4299999999999997,2.45,0.02083333333333348,0.025213675213675235
Year ending 12/2020,Neutral,,2.45,0.0,2.35,-0.012605042016806678,2.51,0.012096774193548265,2.45,2.45,0.0,-0.0002541339116292063
Year ending 12/2021,Neutral,,2.46,0.0,2.4,0.02127659574468077,2.53,0.007968127490039834,2.46,2.46,0.004081632653061051,0.014622361617360302
