,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.38,,,2.4,,2.46,,2.4299999999999997,2.38,,
Year ending 12/2018,Neutral,2.45,,0.02941176470588247,2.43,0.012500000000000178,2.48,0.008130081300812941,2.455,2.45,0.02941176470588247,0.01031504065040656
Year ending 12/2019,Neutral,2.68,,0.09387755102040818,2.66,0.09465020576131677,2.68,0.08064516129032273,2.67,2.68,0.09387755102040818,0.08764768352581975
Year ending 12/2020,Neutral,,2.84,0.0,2.78,0.045112781954887105,2.9,0.08208955223880587,2.84,2.84,0.05970149253731338,0.06360116709684649
Year ending 12/2021,Neutral,,3.32,0.0,3.12,0.12230215827338142,3.46,0.193103448275862,3.32,3.32,0.16901408450704225,0.15770280327462172
