,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,1.08,,,,,,,0.99,1.08,,
Year ending 12/2018,Neutral,1.54,,0.4259259259259258,1.36,,1.58,,1.4700000000000002,1.54,0.4259259259259258,
Year ending 12/2019,Neutral,1.52,,-0.012987012987012991,1.5,0.10294117647058809,1.54,-0.025316455696202556,1.52,1.52,-0.012987012987012991,0.03881236038719277
Year ending 12/2020,Neutral,,0.64,0.0,-0.4,-1.2666666666666666,1.07,-0.30519480519480513,0.64,0.64,-0.5789473684210527,-0.7859307359307359
Year ending 12/2021,Neutral,,1.23,0.0,0.71,-2.775,1.8,0.6822429906542056,1.23,1.23,0.921875,-1.046378504672897
