,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,2.74,,,,,,,3.1,2.74,,
Year ending 12/2018,Neutral,4.33,,0.5802919708029197,4.07,,4.75,,4.41,4.33,0.5802919708029197,
Year ending 12/2019,Neutral,5.65,,0.30484988452655903,5.35,0.3144963144963142,5.73,0.20631578947368423,5.54,5.65,0.30484988452655903,0.2604060519849992
Year ending 12/2020,Neutral,,4.66,0.0,4.05,-0.2429906542056075,5.4,-0.05759162303664922,4.66,4.66,-0.17522123893805308,-0.15029113862112836
Year ending 12/2021,Neutral,,5.18,0.0,4.5,0.11111111111111116,5.75,0.06481481481481466,5.18,5.18,0.11158798283261784,0.08796296296296291
