,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,6.42,,,5.98,,6.33,,6.155,6.42,,
Year ending 12/2018,Neutral,7.22,,0.12461059190031154,7.03,0.17558528428093645,7.44,0.17535545023696697,7.235,7.22,0.12461059190031154,0.1754703672589517
Year ending 12/2019,Neutral,6.17,,-0.14542936288088637,5.76,-0.18065433854907542,5.95,-0.20026881720430112,5.855,6.17,-0.14542936288088637,-0.19046157787668827
Year ending 12/2020,Neutral,,5.58,0.0,4.82,-0.1631944444444443,6.09,0.0235294117647058,5.58,5.58,-0.09562398703403563,-0.06983251633986925
Year ending 12/2021,Neutral,,5.72,0.0,4.6,-0.045643153526971125,6.47,0.06239737274220025,5.72,5.72,0.02508960573476693,0.008377109607614563
