,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2018,Neutral,3.2,,,3.14,,3.17,,3.1550000000000002,3.2,,
Year ending 1/2019,Neutral,2.82,,-0.11875000000000013,2.6,-0.1719745222929936,2.8,-0.11671924290220825,2.7,2.82,-0.11875000000000013,-0.14434688259760092
Year ending 1/2020,Neutral,2.29,,-0.1879432624113475,1.85,-0.28846153846153844,2.4,-0.1428571428571428,2.125,2.29,-0.1879432624113475,-0.21565934065934061
Year ending 1/2021,Neutral,,0.81,0.0,-1.52,-1.8216216216216217,2.05,-0.14583333333333337,0.81,0.81,-0.6462882096069869,-0.9837274774774776
Year ending 1/2022,Neutral,,1.76,0.0,0.94,-1.6184210526315788,2.58,0.2585365853658539,1.76,1.76,1.1728395061728394,-0.6799422336328624
