,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,0.36,,,0.31,,0.41,,0.36,0.36,,
Year ending 6/2018,Neutral,0.44,,0.22222222222222232,0.41,0.32258064516129026,0.46,0.12195121951219523,0.435,0.44,0.22222222222222232,0.22226593233674274
Year ending 6/2019,Positive Surprise,0.46,,0.045454545454545414,,0.0,,0.0,0.4,0.46,0.045454545454545414,0.0
Year ending 6/2020,Neutral,,0.13,0.0,0.03,-0.926829268292683,0.18,-0.6086956521739131,0.13,0.13,-0.7173913043478262,-0.767762460233298
Year ending 6/2021,Neutral,,0.17,0.0,-0.13,-5.333333333333334,0.36,1.0,0.17,0.17,0.3076923076923077,-2.166666666666667
