,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.49,,,2.3,,2.54,,2.42,2.49,,
Year ending 12/2018,Neutral,4.99,,1.0040160642570282,4.7,1.0434782608695654,4.91,0.9330708661417324,4.805,4.99,1.0040160642570282,0.9882745635056489
Year ending 12/2019,Neutral,5.2,,0.04208416833667328,5.08,0.08085106382978724,5.31,0.08146639511201625,5.195,5.2,0.04208416833667328,0.08115872947090175
Year ending 12/2020,Neutral,,6.3,0.0,5.55,0.09251968503937014,7.55,0.42184557438794723,6.3,6.3,0.21153846153846145,0.2571826297136587
Year ending 12/2021,Neutral,,5.39,0.0,4.58,-0.17477477477477477,6.1,-0.1920529801324503,5.39,5.39,-0.1444444444444445,-0.18341387745361254
