,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,0.88,,,,,,,1.09,0.88,,
Year ending 12/2018,Negative Surprise,2.67,,2.034090909090909,,,,,3.38,2.67,2.034090909090909,
Year ending 12/2019,Neutral,3.11,,0.16479400749063666,2.53,,3.27,,2.9,3.11,0.16479400749063666,
Year ending 12/2020,Neutral,,1.28,0.0,-0.11,-1.0434782608695652,2.06,-0.3700305810397554,1.28,1.28,-0.5884244372990353,-0.7067544209546603
Year ending 12/2021,Neutral,,1.08,0.0,-0.24,1.1818181818181817,2.01,-0.024271844660194275,1.08,1.08,-0.15625,0.5787731685789936
