,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,-0.25,,,,,,,-0.31,-0.25,,
Year ending 12/2018,Neutral,0.71,,-3.84,0.64,,0.88,,0.76,0.71,-3.84,
Year ending 12/2019,Neutral,0.75,,0.05633802816901423,0.72,0.125,0.85,-0.03409090909090917,0.7849999999999999,0.75,0.05633802816901423,0.045454545454545414
Year ending 12/2020,Neutral,,-1.41,0.0,-2.12,-3.9444444444444446,-0.7,-1.8235294117647058,-1.41,-1.41,-2.88,-2.883986928104575
Year ending 12/2021,Neutral,,-0.91,0.0,-2.2,0.037735849056603765,0.07,-1.1,-0.91,-0.91,-0.35460992907801414,-0.5311320754716982
