,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,6.73,,,6.75,,7.81,,7.279999999999999,6.73,,
Year ending 12/2018,Neutral,7.67,,0.13967310549777112,7.24,0.07259259259259254,8.13,0.040973111395646855,7.6850000000000005,7.67,0.13967310549777112,0.0567828519941197
Year ending 12/2019,Neutral,7.29,,-0.049543676662320735,7.33,0.012430939226519389,7.98,-0.0184501845018451,7.655,7.29,-0.049543676662320735,-0.0030096226376628565
Year ending 12/2020,Neutral,,7.2,0.0,6.8,-0.07230559345156895,7.87,-0.013784461152882233,7.2,7.2,-0.012345679012345623,-0.04304502730222559
Year ending 12/2021,Neutral,,7.33,0.0,6.76,-0.00588235294117645,7.81,-0.007623888182973326,7.33,7.33,0.01805555555555549,-0.006753120562074888
