,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.67,,,5.62,,5.69,,5.655,5.67,,
Year ending 12/2018,Neutral,6.31,,0.1128747795414462,6.3,0.12099644128113884,6.4,0.12478031634446385,6.35,6.31,0.1128747795414462,0.12288837881280135
Year ending 12/2019,Neutral,6.56,,0.03961965134706813,6.48,0.028571428571428692,6.53,0.020312499999999956,6.505000000000001,6.56,0.03961965134706813,0.024441964285714324
Year ending 12/2020,Neutral,,4.35,0.0,2.73,-0.5787037037037037,6.49,-0.006125574272588086,4.35,4.35,-0.33689024390243905,-0.2924146389881459
Year ending 12/2021,Neutral,,7.15,0.0,5.15,0.8864468864468866,8.97,0.38212634822804326,7.15,7.15,0.6436781609195406,0.6342866173374649
