,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 11/2017,Neutral,2.07,,,2.04,,2.08,,2.06,2.07,,
Year ending 11/2018,Neutral,2.29,,0.106280193236715,2.25,0.10294117647058831,2.29,0.10096153846153855,2.27,2.29,0.106280193236715,0.10195135746606343
Year ending 11/2019,Neutral,2.63,,0.14847161572052392,2.57,0.14222222222222225,2.6,0.1353711790393013,2.585,2.63,0.14847161572052392,0.13879670063076177
Year ending 11/2020,Neutral,,2.76,0.0,2.7,0.05058365758754868,2.8,0.07692307692307687,2.76,2.76,0.049429657794676674,0.06375336725531278
Year ending 11/2021,Neutral,,3.13,0.0,3.03,0.12222222222222201,3.23,0.1535714285714287,3.13,3.13,0.1340579710144929,0.13789682539682535
